,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
49,"Bean Bag with Beans Filled Mudda with Beans Filled/fillers (Filled with Beans) (Navy Blue,XXXL)",0,0,0,"2,099",3.7,5,30,"Tuesday, February 1",0,https://www.amazon.in/Bean-Beans-Filled-Mudda-fillers/dp/B09JW8HNPP/ref=sr_1_50?keywords=bean+bags&qid=1643175103&sr=8-50
50,Mollismoons Fur Bean Bag Sofa Without Beans (3XL),0,0,0,"1,690",4.1,135,83,"Tuesday, February 1",1,https://www.amazon.in/Mollismoons-Bean-Sofa-Without-Beans/dp/B08HWW5GZG/ref=sr_1_51?keywords=bean+bags&qid=1643175103&sr=8-51
51,KILSON Theromocal Ball for Bean Bag Refill ( 2KG ) (Net Weight 1500 Gram as per Petroleum Item),0,0,0,829,5.0,5,45,"Monday, January 31",0,https://www.amazon.in/KILSON-Theromocal-Refill-Weight-Petroleum/dp/B097RLX82R/ref=sr_1_52?keywords=bean+bags&qid=1643175103&sr=8-52
52,Amazon Brand - Solimo Parisian Dreams XXXL Printed Bean Bag Filled With Beans,0,0,0,"2,799",3.5,47,53,,1,https://www.amazon.in/Amazon-Brand-Solimo-Parisian-Printed/dp/B08GRRNQR6/ref=sr_1_53?keywords=bean+bags&qid=1643175103&sr=8-53
53,Amazon Brand - Solimo XXL Bean Bag Cover Without Beans (Purple),0,0,0,739,3.9,"1,602",43,"Tuesday, February 1",1,https://www.amazon.in/Amazon-Brand-Solimo-Without-Purple/dp/B08BGLHG46/ref=sr_1_54?keywords=bean+bags&qid=1643175103&sr=8-54
54,Amazon Brand - Umi. Premium 2 Kg Beans for Bean Bag Filling - Sun White (2 kg Beans - 1400 Grams net Weight as per Indian Standards),0,0,0,999,3.8,433,50,"Tuesday, February 1",1,https://www.amazon.in/Amazon-Brand-Premium-Refill-Standards/dp/B08WJF77LS/ref=sr_1_55?keywords=bean+bags&qid=1643175103&sr=8-55
55,"Skyshot Classic Bean Bag Filled with Beans/Fillers (XXXL, Maroon)",0,0,0,"1,670",3.6,841,33,"Sunday, January 30",1,https://www.amazon.in/Skyshot-Classic-Filled-Fillers-Maroon/dp/B08GPY19BC/ref=sr_1_56?keywords=bean+bags&qid=1643175103&sr=8-56
56,Amazon Brand - Solimo Football XXXL Bean Bag Filled With Beans (Navy Blue & Grey),1,0,0,"2,299",3.7,299,62,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00683431ABGMMHXE27M9&url=%2FAmazon-Brand-Solimo-Football-Filled%2Fdp%2FB08GS41SZQ%2Fref%3Dsr_1_57_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643175103%26sr%3D8-57-spons%26psc%3D1&qualifier=1643175103&id=6776245565997758&widgetName=sp_btf
57,GTK Mudda XXXL Bean Bags with Beans Filled/Filled with Beans (Red Black),1,0,0,"2,099",4.7,10,16,"Wednesday, February 2",0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A018728774J2YNHSSDDI&url=%2FGTK-Mudda-Beans-Filled-Black%2Fdp%2FB096PHF5LK%2Fref%3Dsr_1_58_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643175103%26sr%3D8-58-spons%26psc%3D1&qualifier=1643175103&id=6776245565997758&widgetName=sp_btf
58,India Circus by Krsnaa Mehta Blossom Tales Bean Bag Cover,1,0,0,0,0,0,0,,0,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A08236461AGSSESNHL1WY&url=%2FIndia-Circus-Krsnaa-Mehta-Cover%2Fdp%2FB099NM93PC%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dbean%2Bbags%26qid%3D1643175103%26sr%3D8-59-spons%26psc%3D1&qualifier=1643175103&id=6776245565997758&widgetName=sp_btf
