Rank,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url,cat,Description,A-Description
0,B08GY3PZQF,"Samsung 6.5 kg Fully-Automatic Top Loading Washing Machine (WA65A4002VS/TL, Imperial Silver, Diamond Drum)",Samsung,0,1,0,"14,790",4.4,"14,251",12,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"14,251",https://m.media-amazon.com/images/I/610osBbwucL._AC_UL320_.jpg,Washing machine,"Samsung 6.5 kg Fully-Automatic Top Loading Washing Machine (WA65A4002VS/TL, Imperial Silver, Diamond Drum)",SKU: B08GY3PZQF
1,B07WGD8QQT,"Whirlpool 7 Kg 5 Star Semi-Automatic Top Loading Washing Machine (SUPERB ATOM 7.0, Grey Dazzle, TurboScrub Technology)",Whirlpool,0,0,0,"10,700",4.3,"9,401",21,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"9,401",https://m.media-amazon.com/images/I/61yZL6bw+1L._AC_UL320_.jpg,Washing machine,"Whirlpool 7 Kg 5 Star Semi-Automatic Top Loading Washing Machine (SUPERB ATOM 7.0, Grey Dazzle, TurboScrub Technology)",SKU: B07WGD8QQT
2,B0861C4YCG,"Samsung 6.5 Kg 5 Star Inverter Fully-Automatic Top Loading Washing Machine (WA65T4262GG/TL, Light Grey, Wobble technology)",Samsung,0,0,0,"15,848",4.4,"3,565",26,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"3,565",https://m.media-amazon.com/images/I/61YXeABU+RL._AC_UL320_.jpg,Washing machine,"Samsung 6.5 Kg 5 Star Inverter Fully-Automatic Top Loading Washing Machine (WA65T4262GG/TL, Light Grey, Wobble technology)",SKU: B0861C4YCG
3,B08QP41KBP,"Whirlpool 7 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 7.0 GENX, Grey, Hard Water Wash)",Whirlpool,0,0,0,"15,475",4.3,850,23,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,850,https://m.media-amazon.com/images/I/61j25i+2K7L._SX466_.jpg,Washing machine,"Whirlpool 7 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 7.0 GENX, Grey, Hard Water Wash)",SKU: B08QP41KBP
4,B08QNZTQ96,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.5 GENX, Grey, Hard Water Wash)",Whirlpool,0,0,0,"14,475",4.3,"2,391",23,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"2,391",https://m.media-amazon.com/images/I/51hu9nbHShL._AC_UL320_.jpg,Washing machine,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.5 GENX, Grey, Hard Water Wash)",SKU: B08QNZTQ96
5,B084LF24Z8,"LG 6.5 Kg 5 Star Smart Inverter Fully-Automatic Top Loading Washing Machine (T65SKSF4Z, Middle Free Silver)",LG,0,0,0,"16,990",4.3,"7,093",24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"7,093",https://m.media-amazon.com/images/I/71sgMM9ZQ9L._AC_UL320_.jpg,Washing machine,"LG 6.5 Kg 5 Star Smart Inverter Fully-Automatic Top Loading Washing Machine (T65SKSF4Z, Middle Free Silver)",SKU: B084LF24Z8
6,B08B98715P,"Panasonic 6.5 kg 5 Star Semi-Automatic Top Loading Washing Machine (NA-W65E5ARB, Blue, Powerful Motor)",Panasonic,0,0,0,"8,990",4.1,"1,802",18,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,802",https://m.media-amazon.com/images/I/61Lt1nXUF2L._AC_UL320_.jpg,Washing machine,"Panasonic 6.5 kg 5 Star Semi-Automatic Top Loading Washing Machine (NA-W65E5ARB, Blue, Powerful Motor)",SKU: B08B98715P
7,B08B9756FB,"Panasonic 6 Kg 5 Star Fully-Automatic Top Loading Washing Machine (NA-F60LF1HRB, Grey)",Panasonic,0,0,0,"13,700",4.3,"3,066",18,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"3,066",https://m.media-amazon.com/images/I/61E5gS4YBIL._AC_UL320_.jpg,Washing machine,"Panasonic 6 Kg 5 Star Fully-Automatic Top Loading Washing Machine (NA-F60LF1HRB, Grey)",SKU: B08B9756FB
8,B084CMDS7B,"Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (360 BLOOMWASH PRO (540) H 7.5, Graphite, Hexa Bloom Impeller)",Whirlpool,0,0,0,"22,699",4.2,987,29,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,987,https://m.media-amazon.com/images/I/619IXFN9gUL._AC_UL320_.jpg,Washing machine,"Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (360 BLOOMWASH PRO (540) H 7.5, Graphite, Hexa Bloom Impeller)",SKU: B084CMDS7B
9,B08CHFTJHZ,"LG 8 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P8030SRAZ, Burgundy, Collar Scrubber)",LG,0,0,0,"13,783",4.4,563,24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,563,https://m.media-amazon.com/images/I/71nV-jnW80S._AC_UL320_.jpg,Washing machine,"LG 8 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P8030SRAZ, Burgundy, Collar Scrubber)",SKU: B08CHFTJHZ
10,B083G1WGLF,"Whirlpool 6 Kg 5 Star Semi-Automatic Top Loading Washing Machine (SUPERB ATOM 60I, Grey Dazzle)",Whirlpool,0,0,0,"9,475",4.3,"2,122",24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"2,122",https://m.media-amazon.com/images/I/81l6BjsfDyL._AC_UL320_.jpg,Washing machine,"Whirlpool 6 Kg 5 Star Semi-Automatic Top Loading Washing Machine (SUPERB ATOM 60I, Grey Dazzle)",SKU: B083G1WGLF
11,B08CW3V1X8,"Godrej 6 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WTEON 600 AD 5.0 ROGR, Grey, Acu Wash Drum)",Godrej,0,0,0,"13,690",4.3,936,17,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,936,https://m.media-amazon.com/images/I/711QU6ggL-L._AC_UL320_.jpg,Washing machine,"Godrej 6 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WTEON 600 AD 5.0 ROGR, Grey, Acu Wash Drum)",SKU: B08CW3V1X8
12,B07V838GTT,"AmazonBasics 6.5 kg Fully-Automatic Top Load Washing Machine (Grey/Black, Full Metal body, LED Display)",AmazonBasics,0,0,0,"11,999",4,"2,409",52,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"2,409",https://m.media-amazon.com/images/I/619A7wmPjYL._AC_UL320_.jpg,Washing machine,"AmazonBasics 6.5 kg Fully-Automatic Top Load Washing Machine (Grey/Black, Full Metal body, LED Display)",SKU: B07V838GTT
13,B08R8DGDSK,"Whirlpool 6 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.0 GENX, Satin Grey, Hard Water Wash)",Whirlpool,0,0,0,"13,990",4.3,"1,450",17,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,450",https://m.media-amazon.com/images/I/51MMO-Xl8qL._AC_UL320_.jpg,Washing machine,"Whirlpool 6 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.0 GENX, Satin Grey, Hard Water Wash)",SKU: B08R8DGDSK
14,B07QGWHH63,"Godrej 6.2 Kg Fully-Automatic Top Loading Washing Machine (WT EON 620 A Gp Gr, Grey)",Godrej,0,0,0,"12,790",4.2,"2,244",29,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"2,244",https://m.media-amazon.com/images/I/511v47yi5EL._AC_UL320_.jpg,Washing machine,"Godrej 6.2 Kg Fully-Automatic Top Loading Washing Machine (WT EON 620 A Gp Gr, Grey)",SKU: B07QGWHH63
15,B082FJ9RS7,"Whirlpool 7.5 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.5, Grey, Hard Water Wash)",Whirlpool,0,0,0,"17,275",4.3,"2,398",24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"2,398",https://m.media-amazon.com/images/I/71pVSyDJD9L._AC_UL320_.jpg,Washing machine,"Whirlpool 7.5 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.5, Grey, Hard Water Wash)",SKU: B082FJ9RS7
16,B08DDTG2XX,"Samsung 6.0 Kg Inverter 5 star Fully-Automatic Front Loading Washing Machine (WW60R20GLSS/TL, Silver, Hygiene steam)",Samsung,0,0,0,"23,990",4.4,"3,943",25,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"3,943",https://m.media-amazon.com/images/I/71m+C6830pL._AC_UL320_.jpg,Washing machine,"Samsung 6.0 Kg Inverter 5 star Fully-Automatic Front Loading Washing Machine (WW60R20GLSS/TL, Silver, Hygiene steam)",SKU: B08DDTG2XX
17,B09CMWCX8H,"LG 7.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P7515SRAZ, Burgundy, Roller Jet Pulsator), Large",LG,0,0,0,0,4.4,556,0,,0,556,https://m.media-amazon.com/images/I/61McHnZ1BcL._AC_UL320_.jpg,Washing machine,"LG 7.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P7515SRAZ, Burgundy, Roller Jet Pulsator), Large",SKU: B09CMWCX8H
18,B08Y8K3832,"Haier 6.5 Kg Semi-Automatic Top Loading Washing Machine (HTW65-187BO, Burgundy)",Haier,0,0,0,"8,800",4.5,11,31,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,11,https://m.media-amazon.com/images/I/71d8XYsbNTL._SX466_.jpg,Washing machine,"Haier 6.5 Kg Semi-Automatic Top Loading Washing Machine (HTW65-187BO, Burgundy)",SKU: B08Y8K3832
19,B09MW21JHM,"DMR Portable 3 kg Mini Top-Load Washing Machine with Dryer Basket (DMR 30-1208, Black)",DMR,0,0,0,"5,299",3.7,"1,910",18,"Tuesday, February 22",1,"1,910",https://m.media-amazon.com/images/I/515Kxgcj26S._AC_UL320_.jpg,Washing machine,"DMR Portable 3 kg Mini Top-Load Washing Machine with Dryer Basket (DMR 30-1208, Black)",SKU: B09MW21JHM
20,B07NSRNF79,"Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ELITE 7.5, Grey, Hard Water Wash)",Whirlpool,0,0,0,"17,990",4.2,"2,188",21,"Thu, 17 Feb, 7:00 am - 9:00 pm",0,"2,188",https://m.media-amazon.com/images/I/712VodBJWkL._AC_UL320_.jpg,Washing machine,"Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ELITE 7.5, Grey, Hard Water Wash)",SKU: B07NSRNF79
21,B00ZOPZSSU,"Onida 6.5 kg Top Loading Washer Only (WS65WLPT1LR Liliput, Lava Red)",Onida,0,0,0,"5,399",4.2,"4,044",7,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"4,044",https://m.media-amazon.com/images/I/51XrJqjb0QL._AC_UL320_.jpg,Washing machine,"Onida 6.5 kg Top Loading Washer Only (WS65WLPT1LR Liliput, Lava Red)",SKU: B00ZOPZSSU
22,B082FJMJNN,"Whirlpool 7 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.0, Grey, Hard Water Wash)",Whirlpool,0,0,0,"16,990",4.3,"3,182",6,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"3,182",https://m.media-amazon.com/images/I/71lzebmm77L._AC_UL320_.jpg,Washing machine,"Whirlpool 7 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.0, Grey, Hard Water Wash)",SKU: B082FJMJNN
23,B09C693228,"Voltas Beko 7Kg Semi Automatic Top Loading Washing Machine (WTT70DLIM,Burgundy)",Voltas,0,0,0,0,3.9,36,0,,0,36,https://m.media-amazon.com/images/I/61UQoBiuQ8L._AC_UL320_.jpg,Washing machine,"Voltas Beko 7Kg Semi Automatic Top Loading Washing Machine (WTT70DLIM,Burgundy)",SKU: B09C693228
24,B089L2FBDF,"Whirlpool 6.5 kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (White magic Elite Plus, Grey)",Whirlpool,0,0,0,"19,799",4.2,888,14,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,888,https://m.media-amazon.com/images/I/51bUaXy9oDL._AC_UL320_.jpg,Washing machine,"Whirlpool 6.5 kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (White magic Elite Plus, Grey)",SKU: B089L2FBDF
25,B08337R52J,"Samsung 8.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT85R4000LL/TL, Light Grey)",Samsung,0,0,0,"13,590",4.3,509,16,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,509,https://m.media-amazon.com/images/I/71Ilqmbv-xL._AC_UL320_.jpg,Washing machine,"Samsung 8.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT85R4000LL/TL, Light Grey)",SKU: B08337R52J
26,B08FMN5ZQM,"Samsung 6.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT60R2000LL/TL, Light Grey, Center jet technology)",Samsung,0,0,0,"9,190",4.2,983,7,"Tue, 22 Feb, 7:00 am - 9:00 pm",0,983,https://m.media-amazon.com/images/I/61ySBQQ9GlL._SY500_.jpg,Washing machine,"Samsung 6.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (WT60R2000LL/TL, Light Grey, Center jet technology)",SKU: B08FMN5ZQM
27,B075FLSFS3,"Onida 9.0 kg Top Loading Washer Only (W90W, Lava Red)",Onida,0,0,0,"6,490",4.3,951,8,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,951,https://m.media-amazon.com/images/I/51G10NUluIL._AC_UL320_.jpg,Washing machine,"Onida 9.0 kg Top Loading Washer Only (W90W, Lava Red)",SKU: B075FLSFS3
28,B01M11RFCU,Hilton 3 kg Single-Tub Washing Machine with Spin Dryer (Blue),Hilton,0,0,0,"3,592",3.7,681,40,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,681,https://m.media-amazon.com/images/I/71bwY3D4kgL._SY500_.jpg,Washing machine,Hilton 3 kg Single-Tub Washing Machine with Spin Dryer (Blue),SKU: B01M11RFCU
29,B09CMW4D4K,"LG 10 kg 5 Star Semi-Automatic Top Loading Washing Machine (P1055SGAZ, Dark Gray, Wind Jet Dry), Large",LG,0,0,0,"16,890",4.5,539,25,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,539,https://m.media-amazon.com/images/I/61uIOiv+qRL._AC_UL320_.jpg,Washing machine,"LG 10 kg 5 Star Semi-Automatic Top Loading Washing Machine (P1055SGAZ, Dark Gray, Wind Jet Dry), Large",SKU: B09CMW4D4K
30,B082G9RYZ9,"Haier 7 Kg Semi-Automatic Top Loading Washing Machine (HTW70-186S, Grey)",Haier,0,0,0,"9,990",4.2,53,38,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,53,https://m.media-amazon.com/images/I/61u9JKrWm3L._AC_UL320_.jpg,Washing machine,"Haier 7 Kg Semi-Automatic Top Loading Washing Machine (HTW70-186S, Grey)",SKU: B082G9RYZ9
31,B09RW1SQ1Z,"Mini Portable Washing Machine Spin Dryer,Foldable Washing Machine,Small Handy Semi-Automatic Compact Washer for Traveling Mini Washing Machine for Camping,Creation Top Load 10ltr (3 LTR)",Mini,0,0,0,"3,099",0,0,66,"Sunday, February 20",0,"₹3,099
₹8,999 Save ₹5,900 (66%)",,Washing machine,"Mini Portable Washing Machine Spin Dryer,Foldable Washing Machine,Small Handy Semi-Automatic Compact Washer for Traveling Mini Washing Machine for Camping,Creation Top Load 10ltr (3 LTR)",SKU: B09RW1SQ1Z
32,B00PCQF37W,"DMR 46-1218 4.6Kg Top Loading Washing Machine, Blue",DMR,0,0,0,"6,299",3.8,"1,513",21,"Tuesday, February 22",1,"1,513",https://m.media-amazon.com/images/I/61tnOSSbwHL._AC_UL320_.jpg,Washing machine,"DMR 46-1218 4.6Kg Top Loading Washing Machine, Blue",SKU: B00PCQF37W
33,B08PZBZD5M,"Bosch 6 kg 5 Star Inverter Fully Automatic Front Loading Washing Machine with In - built Heater (WLJ2016WIN, White )",Bosch,0,0,0,"23,990",4.4,852,27,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,852,https://m.media-amazon.com/images/I/61tUypW4kkL._AC_UL320_.jpg,Washing machine,"Bosch 6 kg 5 Star Inverter Fully Automatic Front Loading Washing Machine with In - built Heater (WLJ2016WIN, White )",SKU: B08PZBZD5M
34,B08CW3L2KB,"Godrej 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WTEON 700 AD 5.0 ROGR, Grey, Acu Wash Drum)",Godrej,0,0,0,"15,290",4.2,481,17,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,481,https://m.media-amazon.com/images/I/71rMjA79upL._AC_UL320_.jpg,Washing machine,"Godrej 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WTEON 700 AD 5.0 ROGR, Grey, Acu Wash Drum)",SKU: B08CW3L2KB
35,B09R63DNLY,Portable Mini Fold-able high-Frequency Vibration Washing Machine || Portable Ultrasonic Cleaning Machine with Capacity of 2 kg for Travel Home Business [THE ACE STORE],Portable,0,0,0,"3,099",0,0,52,"Sunday, February 20",0,"₹3,099
₹6,499 Save ₹3,400 (52%)",https://m.media-amazon.com/images/I/51ccUjZvaNL._SY355_.jpg,Washing machine,Portable Mini Fold-able high-Frequency Vibration Washing Machine || Portable Ultrasonic Cleaning Machine with Capacity of 2 kg for Travel Home Business [THE ACE STORE],SKU: B09R63DNLY
36,B08ZYBYMFS,White Westinghouse (Trademark by Electrolux) 6.5kg Ultra Hydrant Technology Fully-Automatic Top Loading Washing Machine (HDT6500 / GREY/Ultra Hydrant Technology),White,0,0,0,"11,990",2.9,4,25,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,4,https://m.media-amazon.com/images/I/61F9ep4n+YL._SX466_.jpg,Washing machine,White Westinghouse (Trademark by Electrolux) 6.5kg Ultra Hydrant Technology Fully-Automatic Top Loading Washing Machine (HDT6500 / GREY/Ultra Hydrant Technology),SKU: B08ZYBYMFS
37,B08DF1Y7T7,"LG 7 kg 5 Star Inverter Fully-Automatic Top Loading Washing Machine (T70SKSF1Z, Middle Free Silver, TurboDrum)",LG,0,0,0,"18,990",4.3,"1,845",24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,845",https://m.media-amazon.com/images/I/716gA9dqtEL._AC_UL320_.jpg,Washing machine,"LG 7 kg 5 Star Inverter Fully-Automatic Top Loading Washing Machine (T70SKSF1Z, Middle Free Silver, TurboDrum)",SKU: B08DF1Y7T7
38,B07V3SGB3G,"AmazonBasics 7 kg Semi Automatic Washing Machine (with Heavy wash function, White/Blue color)",AmazonBasics,0,0,0,"10,499",4,568,38,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,568,https://m.media-amazon.com/images/I/71+JK-QC68L._SX466_.jpg,Washing machine,"AmazonBasics 7 kg Semi Automatic Washing Machine (with Heavy wash function, White/Blue color)",SKU: B07V3SGB3G
39,B08GXYZFNB,"Samsung 7 kg Fully-Automatic Top Loading Washing Machine (WA70A4002GS/TL, Imperial Silver, Diamond drum)",Samsung,0,0,0,"16,990",4.4,"1,075",14,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,075",https://m.media-amazon.com/images/I/610z0fkyAsL._AC_UL320_.jpg,Washing machine,"Samsung 7 kg Fully-Automatic Top Loading Washing Machine (WA70A4002GS/TL, Imperial Silver, Diamond drum)",SKU: B08GXYZFNB
40,B09JLRQ5YM,"Warmex Fragile Cloth Washer With High Speed Dryer || Foldable Washing Machine Suitable For Travel And Undergarments || With 15 Minutes Appointment Timer || Cleaning Machine, Portable Easy Storage With 2 Kg Capacity- Fcw-05",Warmex,0,0,0,"7,278",5,1,20,"Friday, February 18",1,1,https://m.media-amazon.com/images/I/61jNyrkyuCL._AC_UL320_.jpg,Washing machine,"Warmex Fragile Cloth Washer With High Speed Dryer || Foldable Washing Machine Suitable For Travel And Undergarments || With 15 Minutes Appointment Timer || Cleaning Machine, Portable Easy Storage With 2 Kg Capacity- Fcw-05",SKU: B09JLRQ5YM
41,B09CMTKT9X,"LG 8.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P8535SPMZ, Purple, Roller Jet Pulsator), Large",LG,0,0,0,"14,670",4,13,23,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,13,https://m.media-amazon.com/images/I/61Wydzw9EBL._SX385_.jpg,Washing machine,"LG 8.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P8535SPMZ, Purple, Roller Jet Pulsator), Large",SKU: B09CMTKT9X
42,B08Z7JH2KJ,"Candy 6.5 kg 5 Star Top Load Washing Machine (Moon Silver, CTL651269S, Quick Wash)",Candy,0,0,0,"11,390",4.4,395,24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,395,https://m.media-amazon.com/images/I/51C01EbwwcS._AC_UL320_.jpg,Washing machine,"Candy 6.5 kg 5 Star Top Load Washing Machine (Moon Silver, CTL651269S, Quick Wash)",SKU: B08Z7JH2KJ
43,B0861BRS3B,"Samsung 7 Kg 5 Star Inverter Fully-Automatic Top Loading Washing Machine (WA70T4262GS/TL, Imperial Silver, Wobble technology)",Samsung,0,0,0,"18,990",4.3,"1,529",24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,529",https://m.media-amazon.com/images/I/61NE2k0eSyL._AC_UL320_.jpg,Washing machine,"Samsung 7 Kg 5 Star Inverter Fully-Automatic Top Loading Washing Machine (WA70T4262GS/TL, Imperial Silver, Wobble technology)",SKU: B0861BRS3B
44,B09P87Q6RF,"Whitecloud TRANSFORMING HOMES® Portable Handy Washing Machine/Mini Washing Machine with 350 Watt (Yellow-Green, Front Load, (Multicolor)",Whitecloud,0,0,0,"2,499",0,0,29,"Saturday, February 19",1,"₹2,499
₹3,500 Save ₹1,001 (29%)",,Washing machine,"Whitecloud TRANSFORMING HOMES® Portable Handy Washing Machine/Mini Washing Machine with 350 Watt (Yellow-Green, Front Load, (Multicolor)",SKU: B09P87Q6RF
45,B096NQHFRK,"Midea 7 Kg Fully Automatic Top Load Washing Machine (MA100W70/G-IN, Grey)",Midea,0,0,0,"12,990",4.2,28,35,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,28,https://m.media-amazon.com/images/I/510fM0R+4QS._SY500_.jpg,Washing machine,"Midea 7 Kg Fully Automatic Top Load Washing Machine (MA100W70/G-IN, Grey)",SKU: B096NQHFRK
46,B089WZZ33C,"Panasonic 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (NA-F70LF1HRB, Grey)",Panasonic,0,0,0,"16,790",4.4,962,18,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,962,https://m.media-amazon.com/images/I/71z3DGdLPQL._AC_UL320_.jpg,Washing machine,"Panasonic 7 Kg 5 Star Fully-Automatic Top Loading Washing Machine (NA-F70LF1HRB, Grey)",SKU: B089WZZ33C
47,B09FFJD5R8,"Folding Portable Mini Washing Machine, Ultrasonic Ozone Blastoise Sterilization,Mini Washing Machine,Folding Washing Machine for wash Baby Clothes, Apartment Dorm,Travelling，Gift for Friend or Family",Folding,0,0,0,"3,999",0,0,51,"Saturday, February 19",1,"₹3,999
₹8,199 Save ₹4,200 (51%)",https://m.media-amazon.com/images/I/61uwOn+w-iL._AC_SX522_.jpg,Washing machine,"Folding Portable Mini Washing Machine, Ultrasonic Ozone Blastoise Sterilization,Mini Washing Machine,Folding Washing Machine for wash Baby Clothes, Apartment Dorm,Travelling，Gift for Friend or Family",SKU: B09FFJD5R8
48,B07BNLKS7V,"Whirlpool 10.5 kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE XL 10.5, Graphite Grey, 3D Scrub Technology)",Whirlpool,0,0,0,"16,990",4.4,"2,040",13,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"2,040",https://m.media-amazon.com/images/I/71kWAivXg9L._AC_UL320_.jpg,Washing machine,"Whirlpool 10.5 kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE XL 10.5, Graphite Grey, 3D Scrub Technology)",SKU: B07BNLKS7V
49,B09QFRRGXS,"Croma 7.5 kg 5 Star Fully Automatic Top Load Washing Machine with 2 Years Warranty on Product and 10 Years on Motor (CRLWMD702STL75, Grey)",Croma,0,0,0,"13,990",0,0,42,"Thu, 17 Feb, 7:00 am - 9:00 pm",0,"₹13,990
₹24,000 Save ₹10,010 (42%)",https://m.media-amazon.com/images/I/61cTDzJJi5L._AC_UL320_.jpg,Washing machine,"Croma 7.5 kg 5 Star Fully Automatic Top Load Washing Machine with 2 Years Warranty on Product and 10 Years on Motor (CRLWMD702STL75, Grey)",SKU: B09QFRRGXS
50,B08GYRVWKR,"Samsung 7.5 kg Fully-Automatic Top Loading Washing Machine (WA75A4022FS/TL, Imperial Silver, Wobble Technology)",Samsung,0,0,0,"20,290",4.2,208,12,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,208,https://m.media-amazon.com/images/I/61YYr8FEsNL._AC_UL320_.jpg,Washing machine,"Samsung 7.5 kg Fully-Automatic Top Loading Washing Machine (WA75A4022FS/TL, Imperial Silver, Wobble Technology)",SKU: B08GYRVWKR
51,B08DH9PKJ2,"LG 7 kg Inverter Fully-Automatic Top Loading Washing Machine (T70SPSF2Z, Middle Free Silver)",LG,0,0,0,"19,376",4.4,651,25,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,651,https://m.media-amazon.com/images/I/71z3DGdLPQL._AC_UL320_.jpg,Washing machine,"LG 7 kg Inverter Fully-Automatic Top Loading Washing Machine (T70SPSF2Z, Middle Free Silver)",SKU: B08DH9PKJ2
52,B08SMC7R5S,"Whirlpool 6.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (SUPERB ATOM 65I55s, Grey)",Whirlpool,0,0,0,"9,800",4.2,201,15,"Thu, 17 Feb, 7:00 am - 9:00 pm",0,201,https://m.media-amazon.com/images/I/71ZRBJxoZrL._SX466_.jpg,Washing machine,"Whirlpool 6.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (SUPERB ATOM 65I55s, Grey)",SKU: B08SMC7R5S
53,B07V83782M,"AmazonBasics 10.2 kg Semi-automatic Washing Machine (with Heavy wash function, White/Blue color)",AmazonBasics,0,0,0,"13,999",4.2,512,33,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,512,https://m.media-amazon.com/images/I/71RzVMU1xAL._AC_UL320_.jpg,Washing machine,"AmazonBasics 10.2 kg Semi-automatic Washing Machine (with Heavy wash function, White/Blue color)",SKU: B07V83782M
54,B08CN7RZ6R,"Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (STAINWASH PRO H 7.5, Grey, Hard Water Wash)",Whirlpool,0,0,0,"21,293",4.3,371,15,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,371,https://m.media-amazon.com/images/I/71zstk4pb3L._AC_UL320_.jpg,Washing machine,"Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (STAINWASH PRO H 7.5, Grey, Hard Water Wash)",SKU: B08CN7RZ6R
